,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,horizons,agent,Edistance
7587,8,15,67.0,57,25,77,100.0,66,rough,10,human,1
7588,9,16,99.0,81,25,77,100.0,66,rough,10,human,1
7589,10,16,101.0,83,25,77,100.0,66,rough,10,human,0
7590,0,18,1.0,6,10,78,100.0,66,rough,5,human,-1
7591,1,8,53.0,46,10,78,100.0,66,rough,5,human,10
7592,2,7,40.0,36,10,78,100.0,66,rough,5,human,1
7593,3,9,97.0,81,10,78,100.0,66,rough,5,human,2
7594,4,9,97.0,81,10,78,100.0,66,rough,5,human,0
7595,5,9,96.0,80,10,78,100.0,66,rough,5,human,0
7596,0,19,53.0,45,19,76,100.0,66,rough,10,human,-1
7597,1,24,33.0,30,19,76,100.0,66,rough,10,human,5
7598,2,17,35.0,32,19,76,100.0,66,rough,10,human,7
7599,3,9,55.0,47,19,76,100.0,66,rough,10,human,8
7600,4,5,40.0,35,19,76,100.0,66,rough,10,human,4
7601,5,6,27.0,26,19,76,100.0,66,rough,10,human,1
7602,6,11,89.0,73,19,76,100.0,66,rough,10,human,5
7603,7,12,99.0,80,19,76,100.0,66,rough,10,human,1
7604,8,12,98.0,79,19,76,100.0,66,rough,10,human,0
7605,9,12,102.0,83,19,76,100.0,66,rough,10,human,0
7606,10,12,101.0,82,19,76,100.0,66,rough,10,human,0
7607,0,22,57.0,44,29,69,100.0,66,rough,5,human,-1
7608,1,9,64.0,49,29,69,100.0,66,rough,5,human,13
7609,2,11,64.0,49,29,69,100.0,66,rough,5,human,2
7610,3,5,73.0,55,29,69,100.0,66,rough,5,human,6
7611,4,3,62.0,48,29,69,100.0,66,rough,5,human,2
7612,5,4,79.0,60,29,69,100.0,66,rough,5,human,1
7613,0,8,36.0,27,30,60,100.0,66,rough,10,human,-1
7614,1,21,36.0,27,30,60,100.0,66,rough,10,human,13
7615,2,24,101.0,66,30,60,100.0,66,rough,10,human,3
7616,3,25,51.0,36,30,60,100.0,66,rough,10,human,1
7617,4,23,57.0,39,30,60,100.0,66,rough,10,human,2
7618,5,24,100.0,65,30,60,100.0,66,rough,10,human,1
7619,6,14,-1.0,4,30,60,100.0,66,rough,10,human,10
7620,7,4,25.0,20,30,60,100.0,66,rough,10,human,10
7621,8,24,99.0,64,30,60,100.0,66,rough,10,human,20
7622,9,24,101.0,66,30,60,100.0,66,rough,10,human,0
7623,10,24,101.0,66,30,60,100.0,66,rough,10,human,0
7624,0,11,76.0,58,6,70,100.0,66,rough,5,human,-1
7625,1,10,90.0,68,6,70,100.0,66,rough,5,human,1
7626,2,9,71.0,55,6,70,100.0,66,rough,5,human,1
7627,3,10,91.0,69,6,70,100.0,66,rough,5,human,1
7628,4,10,90.0,68,6,70,100.0,66,rough,5,human,0
7629,5,10,91.0,69,6,70,100.0,66,rough,5,human,0
7630,0,17,73.0,51,33,63,100.0,66,rough,10,human,-1
7631,1,16,49.0,36,33,63,100.0,66,rough,10,human,1
7632,2,18,60.0,43,33,63,100.0,66,rough,10,human,2
7633,3,7,67.0,47,33,63,100.0,66,rough,10,human,11
7634,4,3,56.0,40,33,63,100.0,66,rough,10,human,4
7635,5,0,75.0,52,33,63,100.0,66,rough,10,human,3
7636,6,29,41.0,31,33,63,100.0,66,rough,10,human,29
7637,7,24,43.0,32,33,63,100.0,66,rough,10,human,5
7638,8,25,24.0,20,33,63,100.0,66,rough,10,human,1
7639,9,26,45.0,33,33,63,100.0,66,rough,10,human,1
7640,10,20,27.0,22,33,63,100.0,66,rough,10,human,6
7641,0,21,14.0,15,20,71,100.0,66,rough,5,human,-1
7642,1,10,71.0,55,20,71,100.0,66,rough,5,human,11
7643,2,9,100.0,76,20,71,100.0,66,rough,5,human,1
7644,3,9,100.0,76,20,71,100.0,66,rough,5,human,0
7645,4,9,100.0,76,20,71,100.0,66,rough,5,human,0
7646,5,9,102.0,77,20,71,100.0,66,rough,5,human,0
7647,0,29,37.0,29,3,64,100.0,66,rough,10,human,-1
7648,1,6,24.0,20,3,64,100.0,66,rough,10,human,23
7649,2,16,17.0,16,3,64,100.0,66,rough,10,human,10
7650,3,12,92.0,64,3,64,100.0,66,rough,10,human,4
7651,4,11,99.0,68,3,64,100.0,66,rough,10,human,1
7652,5,10,99.0,68,3,64,100.0,66,rough,10,human,1
7653,6,10,99.0,68,3,64,100.0,66,rough,10,human,0
7654,7,10,99.0,68,3,64,100.0,66,rough,10,human,0
7655,8,10,98.0,68,3,64,100.0,66,rough,10,human,0
7656,9,10,100.0,69,3,64,100.0,66,rough,10,human,0
7657,10,10,100.0,69,3,64,100.0,66,rough,10,human,0
7658,0,8,67.0,56,39,76,100.0,66,rough,5,human,-1
7659,1,23,39.0,35,39,76,100.0,66,rough,5,human,15
7660,2,17,64.0,54,39,76,100.0,66,rough,5,human,6
7661,3,16,100.0,81,39,76,100.0,66,rough,5,human,1
7662,4,16,100.0,81,39,76,100.0,66,rough,5,human,0
7663,5,16,101.0,82,39,76,100.0,66,rough,5,human,0
7664,0,26,40.0,30,28,63,100.0,66,rough,10,human,-1
7665,1,17,24.0,20,28,63,100.0,66,rough,10,human,9
7666,2,11,43.0,32,28,63,100.0,66,rough,10,human,6
7667,3,6,35.0,27,28,63,100.0,66,rough,10,human,5
7668,4,8,92.0,63,28,63,100.0,66,rough,10,human,2
7669,5,9,67.0,47,28,63,100.0,66,rough,10,human,1
7670,6,8,93.0,64,28,63,100.0,66,rough,10,human,1
7671,7,8,93.0,64,28,63,100.0,66,rough,10,human,0
7672,8,8,92.0,63,28,63,100.0,66,rough,10,human,0
7673,9,8,93.0,64,28,63,100.0,66,rough,10,human,0
7674,10,8,94.0,64,28,63,100.0,66,rough,10,human,0
7675,0,2,61.0,50,9,73,100.0,66,rough,5,human,-1
7676,1,1,61.0,50,9,73,100.0,66,rough,5,human,1
7677,2,3,78.0,62,9,73,100.0,66,rough,5,human,2
7678,3,1,61.0,50,9,73,100.0,66,rough,5,human,2
7679,4,4,93.0,73,9,73,100.0,66,rough,5,human,3
7680,5,4,93.0,73,9,73,100.0,66,rough,5,human,0
7681,0,29,56.0,41,12,64,100.0,66,rough,10,human,-1
7682,1,28,42.0,32,12,64,100.0,66,rough,10,human,1
7683,2,21,32.0,25,12,64,100.0,66,rough,10,human,7
7684,3,14,100.0,69,12,64,100.0,66,rough,10,human,7
7685,4,15,93.0,65,12,64,100.0,66,rough,10,human,1
7686,5,13,50.0,37,12,64,100.0,66,rough,10,human,2
7687,6,14,100.0,69,12,64,100.0,66,rough,10,human,1
7688,7,14,99.0,68,12,64,100.0,66,rough,10,human,0
7689,8,14,99.0,68,12,64,100.0,66,rough,10,human,0
7690,9,14,101.0,70,12,64,100.0,66,rough,10,human,0
7691,10,14,101.0,70,12,64,100.0,66,rough,10,human,0
7692,0,1,54.0,41,31,67,100.0,66,rough,5,human,-1
7693,1,12,80.0,59,31,67,100.0,66,rough,5,human,11
7694,2,13,73.0,54,31,67,100.0,66,rough,5,human,1
7695,3,11,47.0,36,31,67,100.0,66,rough,5,human,2
7696,4,18,71.0,53,31,67,100.0,66,rough,5,human,7
7697,5,12,80.0,59,31,67,100.0,66,rough,5,human,6
7698,0,9,56.0,42,32,66,100.0,66,rough,10,human,-1
7699,1,23,74.0,54,32,66,100.0,66,rough,10,human,14
7700,2,10,90.0,64,32,66,100.0,66,rough,10,human,13
7701,3,22,37.0,29,32,66,100.0,66,rough,10,human,12
7702,4,24,89.0,64,32,66,100.0,66,rough,10,human,2
7703,5,25,45.0,35,32,66,100.0,66,rough,10,human,1
7704,6,24,88.0,63,32,66,100.0,66,rough,10,human,1
7705,7,24,87.0,62,32,66,100.0,66,rough,10,human,0
7706,8,24,88.0,63,32,66,100.0,66,rough,10,human,0
7707,9,24,87.0,62,32,66,100.0,66,rough,10,human,0
7708,10,24,87.0,62,32,66,100.0,66,rough,10,human,0
7709,0,13,64.0,45,21,62,100.0,66,rough,5,human,-1
7710,1,6,58.0,41,21,62,100.0,66,rough,5,human,7
7711,2,14,53.0,38,21,62,100.0,66,rough,5,human,8
7712,3,12,44.0,32,21,62,100.0,66,rough,5,human,2
7713,4,22,-1.0,4,21,62,100.0,66,rough,5,human,10
7714,5,20,51.0,37,21,62,100.0,66,rough,5,human,2
7715,0,27,86.0,59,21,63,100.0,67,smooth,5,human,7
7716,1,26,94.0,64,21,63,100.0,67,smooth,5,human,1
7717,2,25,91.0,62,21,63,100.0,67,smooth,5,human,1
7718,3,24,73.0,51,21,63,100.0,67,smooth,5,human,1
7719,4,23,56.0,40,21,63,100.0,67,smooth,5,human,1
7720,5,22,57.0,41,21,63,100.0,67,smooth,5,human,1
7721,0,2,32.0,27,23,68,100.0,67,smooth,10,human,-1
7722,1,10,15.0,15,23,68,100.0,67,smooth,10,human,8
7723,2,24,20.0,19,23,68,100.0,67,smooth,10,human,14
7724,3,18,68.0,51,23,68,100.0,67,smooth,10,human,6
7725,4,17,50.0,39,23,68,100.0,67,smooth,10,human,1
7726,5,19,87.0,64,23,68,100.0,67,smooth,10,human,2
7727,6,20,84.0,62,23,68,100.0,67,smooth,10,human,1
7728,7,21,53.0,41,23,68,100.0,67,smooth,10,human,1
7729,8,22,25.0,22,23,68,100.0,67,smooth,10,human,1
7730,9,13,62.0,47,23,68,100.0,67,smooth,10,human,9
7731,10,14,66.0,50,23,68,100.0,67,smooth,10,human,1
7732,0,26,25.0,21,15,62,100.0,67,smooth,5,human,-1
7733,1,4,86.0,58,15,62,100.0,67,smooth,5,human,22
7734,2,5,102.0,68,15,62,100.0,67,smooth,5,human,1
7735,3,6,98.0,66,15,62,100.0,67,smooth,5,human,1
7736,4,7,80.0,55,15,62,100.0,67,smooth,5,human,1
7737,5,3,71.0,49,15,62,100.0,67,smooth,5,human,4
7738,0,13,35.0,26,24,60,100.0,67,smooth,10,human,-1
7739,1,2,7.0,9,24,60,100.0,67,smooth,10,human,11
7740,2,27,57.0,39,24,60,100.0,67,smooth,10,human,25
7741,3,20,75.0,50,24,60,100.0,67,smooth,10,human,7
7742,4,21,72.0,48,24,60,100.0,67,smooth,10,human,1
7743,5,19,72.0,48,24,60,100.0,67,smooth,10,human,2
7744,6,18,64.0,43,24,60,100.0,67,smooth,10,human,1
7745,7,22,68.0,46,24,60,100.0,67,smooth,10,human,4
7746,8,17,55.0,38,24,60,100.0,67,smooth,10,human,5
7747,9,23,63.0,43,24,60,100.0,67,smooth,10,human,6
7748,10,24,59.0,40,24,60,100.0,67,smooth,10,human,1
7749,0,11,98.0,82,22,79,100.0,67,smooth,5,human,-1
7750,1,12,79.0,67,22,79,100.0,67,smooth,5,human,1
7751,2,10,96.0,81,22,79,100.0,67,smooth,5,human,2
7752,3,9,93.0,78,22,79,100.0,67,smooth,5,human,1
7753,4,8,77.0,66,22,79,100.0,67,smooth,5,human,1
7754,5,7,41.0,37,22,79,100.0,67,smooth,5,human,1
7755,0,6,38.0,33,10,73,100.0,67,smooth,10,human,-1
7756,1,19,67.0,54,10,73,100.0,67,smooth,10,human,13
7757,2,20,28.0,25,10,73,100.0,67,smooth,10,human,1
7758,3,18,92.0,72,10,73,100.0,67,smooth,10,human,2
7759,4,17,100.0,78,10,73,100.0,67,smooth,10,human,1
7760,5,16,92.0,72,10,73,100.0,67,smooth,10,human,1
7761,6,15,68.0,55,10,73,100.0,67,smooth,10,human,1
7762,7,14,40.0,34,10,73,100.0,67,smooth,10,human,1
7763,8,26,47.0,39,10,73,100.0,67,smooth,10,human,12
7764,9,25,55.0,45,10,73,100.0,67,smooth,10,human,1
7765,10,27,37.0,32,10,73,100.0,67,smooth,10,human,2
7766,0,17,42.0,31,8,62,100.0,67,smooth,5,human,-1
7767,1,3,23.0,19,8,62,100.0,67,smooth,5,human,14
7768,2,27,32.0,25,8,62,100.0,67,smooth,5,human,24
7769,3,23,46.0,34,8,62,100.0,67,smooth,5,human,4
7770,4,24,50.0,36,8,62,100.0,67,smooth,5,human,1
7771,5,25,45.0,33,8,62,100.0,67,smooth,5,human,1
7772,0,4,19.0,18,3,71,100.0,67,smooth,10,human,-1
7773,1,29,31.0,27,3,71,100.0,67,smooth,10,human,25
7774,2,21,19.0,18,3,71,100.0,67,smooth,10,human,8
7775,3,14,70.0,55,3,71,100.0,67,smooth,10,human,7
7776,4,15,30.0,26,3,71,100.0,67,smooth,10,human,1
7777,5,13,99.0,75,3,71,100.0,67,smooth,10,human,2
7778,6,12,99.0,75,3,71,100.0,67,smooth,10,human,1
7779,7,11,78.0,60,3,71,100.0,67,smooth,10,human,1
7780,8,10,58.0,46,3,71,100.0,67,smooth,10,human,1
7781,9,9,50.0,41,3,71,100.0,67,smooth,10,human,1
7782,10,18,36.0,31,3,71,100.0,67,smooth,10,human,9
7783,0,18,86.0,62,35,66,100.0,67,smooth,5,human,-1
7784,1,19,97.0,69,35,66,100.0,67,smooth,5,human,1
7785,2,20,99.0,70,35,66,100.0,67,smooth,5,human,1
7786,3,21,90.0,64,35,66,100.0,67,smooth,5,human,1
7787,4,22,74.0,54,35,66,100.0,67,smooth,5,human,1
7788,5,17,75.0,55,35,66,100.0,67,smooth,5,human,5
7789,0,14,69.0,50,37,65,100.0,67,smooth,10,human,-1
7790,1,13,62.0,45,37,65,100.0,67,smooth,10,human,1
7791,2,15,70.0,51,37,65,100.0,67,smooth,10,human,2
7792,3,16,75.0,54,37,65,100.0,67,smooth,10,human,1
7793,4,17,85.0,60,37,65,100.0,67,smooth,10,human,1
7794,5,18,87.0,62,37,65,100.0,67,smooth,10,human,1
7795,6,19,82.0,58,37,65,100.0,67,smooth,10,human,1
7796,7,20,77.0,55,37,65,100.0,67,smooth,10,human,1
7797,8,21,76.0,54,37,65,100.0,67,smooth,10,human,1
7798,9,22,73.0,52,37,65,100.0,67,smooth,10,human,1
7799,10,23,66.0,48,37,65,100.0,67,smooth,10,human,1
7800,0,18,83.0,61,27,67,100.0,67,smooth,5,human,-1
7801,1,17,87.0,63,27,67,100.0,67,smooth,5,human,1
7802,2,16,80.0,59,27,67,100.0,67,smooth,5,human,1
7803,3,15,70.0,52,27,67,100.0,67,smooth,5,human,1
7804,4,19,74.0,55,27,67,100.0,67,smooth,5,human,4
7805,5,20,63.0,47,27,67,100.0,67,smooth,5,human,1
7806,0,18,1.0,6,31,62,100.0,67,smooth,10,human,-1
7807,1,2,47.0,34,31,62,100.0,67,smooth,10,human,16
7808,2,27,18.0,16,31,62,100.0,67,smooth,10,human,25
7809,3,9,46.0,34,31,62,100.0,67,smooth,10,human,18
7810,4,14,29.0,23,31,62,100.0,67,smooth,10,human,5
7811,5,23,29.0,23,31,62,100.0,67,smooth,10,human,9
7812,6,5,24.0,20,31,62,100.0,67,smooth,10,human,18
7813,7,12,5.0,8,31,62,100.0,67,smooth,10,human,7
7814,8,21,99.0,66,31,62,100.0,67,smooth,10,human,9
7815,9,22,82.0,56,31,62,100.0,67,smooth,10,human,1
7816,10,20,57.0,40,31,62,100.0,67,smooth,10,human,2
7817,0,19,0.0,5,18,76,100.0,67,smooth,5,human,-1
7818,1,3,39.0,35,18,76,100.0,67,smooth,5,human,16
7819,2,6,93.0,76,18,76,100.0,67,smooth,5,human,3
7820,3,7,75.0,62,18,76,100.0,67,smooth,5,human,1
7821,4,8,49.0,42,18,76,100.0,67,smooth,5,human,1
7822,5,5,87.0,71,18,76,100.0,67,smooth,5,human,3
7823,0,19,51.0,44,12,77,100.0,67,smooth,10,human,-1
7824,1,16,88.0,73,12,77,100.0,67,smooth,10,human,3
7825,2,15,98.0,80,12,77,100.0,67,smooth,10,human,1
7826,3,14,83.0,69,12,77,100.0,67,smooth,10,human,1
7827,4,13,44.0,39,12,77,100.0,67,smooth,10,human,1
7828,5,17,62.0,53,12,77,100.0,67,smooth,10,human,4
7829,6,18,46.0,40,12,77,100.0,67,smooth,10,human,1
7830,7,5,71.0,60,12,77,100.0,67,smooth,10,human,13
7831,8,6,63.0,54,12,77,100.0,67,smooth,10,human,1
7832,9,4,55.0,47,12,77,100.0,67,smooth,10,human,2
7833,10,7,59.0,50,12,77,100.0,67,smooth,10,human,3
7834,0,20,40.0,29,11,60,100.0,67,smooth,5,human,-1
7835,1,8,59.0,40,11,60,100.0,67,smooth,5,human,12
7836,2,5,59.0,40,11,60,100.0,67,smooth,5,human,3
7837,3,11,32.0,24,11,60,100.0,67,smooth,5,human,6
7838,4,26,87.0,57,11,60,100.0,67,smooth,5,human,15
7839,5,27,100.0,65,11,60,100.0,67,smooth,5,human,1
7840,0,10,101.0,86,0,80,100.0,67,smooth,10,human,-1
7841,1,11,93.0,79,0,80,100.0,67,smooth,10,human,1
7842,2,9,93.0,79,0,80,100.0,67,smooth,10,human,2
7843,3,8,63.0,55,0,80,100.0,67,smooth,10,human,1
7844,4,11,90.0,77,0,80,100.0,67,smooth,10,human,3
7845,5,12,77.0,67,0,80,100.0,67,smooth,10,human,1
7846,6,13,60.0,53,0,80,100.0,67,smooth,10,human,1
7847,7,7,26.0,26,0,80,100.0,67,smooth,10,human,6
7848,8,14,57.0,51,0,80,100.0,67,smooth,10,human,7
7849,9,15,61.0,54,0,80,100.0,67,smooth,10,human,1
7850,10,16,62.0,55,0,80,100.0,67,smooth,10,human,1
7851,0,16,30.0,26,33,70,100.0,68,smooth,10,human,0
7852,1,16,27.0,24,33,70,100.0,68,smooth,10,human,0
7853,2,4,70.0,54,33,70,100.0,68,smooth,10,human,12
7854,3,3,93.0,70,33,70,100.0,68,smooth,10,human,1
7855,4,2,100.0,75,33,70,100.0,68,smooth,10,human,1
7856,5,1,99.0,74,33,70,100.0,68,smooth,10,human,1
7857,6,0,80.0,61,33,70,100.0,68,smooth,10,human,1
7858,7,2,99.0,74,33,70,100.0,68,smooth,10,human,2
7859,8,2,99.0,74,33,70,100.0,68,smooth,10,human,0
7860,9,1,102.0,76,33,70,100.0,68,smooth,10,human,1
7861,10,1,100.0,75,33,70,100.0,68,smooth,10,human,0
7862,0,12,39.0,31,35,67,100.0,68,smooth,5,human,-1
7863,1,25,59.0,45,35,67,100.0,68,smooth,5,human,13
7864,2,2,46.0,36,35,67,100.0,68,smooth,5,human,23
7865,3,28,-1.0,4,35,67,100.0,68,smooth,5,human,26
7866,4,18,86.0,63,35,67,100.0,68,smooth,5,human,10
7867,5,19,96.0,69,35,67,100.0,68,smooth,5,human,1
7868,0,3,71.0,51,11,65,100.0,68,smooth,10,human,-1
7869,1,6,61.0,45,11,65,100.0,68,smooth,10,human,3
7870,2,1,61.0,45,11,65,100.0,68,smooth,10,human,5
7871,3,21,18.0,17,11,65,100.0,68,smooth,10,human,20
7872,4,11,34.0,27,11,65,100.0,68,smooth,10,human,10
7873,5,4,61.0,45,11,65,100.0,68,smooth,10,human,7
7874,6,16,54.0,40,11,65,100.0,68,smooth,10,human,12
7875,7,28,99.0,69,11,65,100.0,68,smooth,10,human,12
7876,8,29,93.0,65,11,65,100.0,68,smooth,10,human,1
7877,9,28,99.0,69,11,65,100.0,68,smooth,10,human,1
7878,10,28,100.0,70,11,65,100.0,68,smooth,10,human,0
7879,0,24,58.0,49,13,75,100.0,68,smooth,5,human,-1
7880,1,27,100.0,80,13,75,100.0,68,smooth,5,human,3
7881,2,28,90.0,73,13,75,100.0,68,smooth,5,human,1
7882,3,27,99.0,79,13,75,100.0,68,smooth,5,human,1
7883,4,27,99.0,79,13,75,100.0,68,smooth,5,human,0
7884,5,27,102.0,82,13,75,100.0,68,smooth,5,human,0
7885,0,9,85.0,61,36,66,100.0,68,smooth,10,human,-1
7886,1,10,96.0,68,36,66,100.0,68,smooth,10,human,1
7887,2,11,99.0,70,36,66,100.0,68,smooth,10,human,1
7888,3,12,92.0,66,36,66,100.0,68,smooth,10,human,1
7889,4,11,98.0,70,36,66,100.0,68,smooth,10,human,1
7890,5,8,64.0,47,36,66,100.0,68,smooth,10,human,3
7891,6,13,73.0,53,36,66,100.0,68,smooth,10,human,5
7892,7,11,100.0,71,36,66,100.0,68,smooth,10,human,2
7893,8,11,100.0,71,36,66,100.0,68,smooth,10,human,0
7894,9,11,101.0,72,36,66,100.0,68,smooth,10,human,0
7895,10,11,100.0,71,36,66,100.0,68,smooth,10,human,0
7896,0,17,37.0,34,15,78,100.0,68,smooth,5,human,-1
7897,1,5,101.0,84,15,78,100.0,68,smooth,5,human,12
7898,2,5,100.0,83,15,78,100.0,68,smooth,5,human,0
7899,3,5,99.0,82,15,78,100.0,68,smooth,5,human,0
7900,4,5,102.0,85,15,78,100.0,68,smooth,5,human,0
7901,5,5,100.0,83,15,78,100.0,68,smooth,5,human,0
7902,0,8,91.0,65,7,66,100.0,68,smooth,10,human,-1
7903,1,7,100.0,71,7,66,100.0,68,smooth,10,human,1
7904,2,6,91.0,65,7,66,100.0,68,smooth,10,human,1
7905,3,7,100.0,71,7,66,100.0,68,smooth,10,human,1
7906,4,7,99.0,70,7,66,100.0,68,smooth,10,human,0
7907,5,7,101.0,72,7,66,100.0,68,smooth,10,human,0
7908,6,7,100.0,71,7,66,100.0,68,smooth,10,human,0
7909,7,7,99.0,70,7,66,100.0,68,smooth,10,human,0
7910,8,7,100.0,71,7,66,100.0,68,smooth,10,human,0
7911,9,7,100.0,71,7,66,100.0,68,smooth,10,human,0
7912,10,7,101.0,72,7,66,100.0,68,smooth,10,human,0
7913,0,3,72.0,58,17,73,100.0,68,smooth,5,human,-1
7914,1,7,1.0,6,17,73,100.0,68,smooth,5,human,4
7915,2,1,93.0,73,17,73,100.0,68,smooth,5,human,6
7916,3,0,99.0,77,17,73,100.0,68,smooth,5,human,1
7917,4,0,100.0,78,17,73,100.0,68,smooth,5,human,0
7918,5,0,100.0,78,17,73,100.0,68,smooth,5,human,0
7919,0,16,35.0,28,29,65,100.0,68,smooth,10,human,-1
7920,1,6,32.0,26,29,65,100.0,68,smooth,10,human,10
7921,2,26,2.0,6,29,65,100.0,68,smooth,10,human,20
7922,3,11,34.0,27,29,65,100.0,68,smooth,10,human,15
7923,4,1,18.0,17,29,65,100.0,68,smooth,10,human,10
7924,5,22,58.0,43,29,65,100.0,68,smooth,10,human,21
7925,6,21,57.0,42,29,65,100.0,68,smooth,10,human,1
7926,7,22,58.0,43,29,65,100.0,68,smooth,10,human,1
7927,8,22,58.0,43,29,65,100.0,68,smooth,10,human,0
7928,9,22,59.0,43,29,65,100.0,68,smooth,10,human,0
7929,10,22,59.0,43,29,65,100.0,68,smooth,10,human,0
7930,0,27,37.0,34,19,79,100.0,68,smooth,5,human,-1
7931,1,15,91.0,77,19,79,100.0,68,smooth,5,human,12
7932,2,14,83.0,71,19,79,100.0,68,smooth,5,human,1
7933,3,16,69.0,60,19,79,100.0,68,smooth,5,human,2
7934,4,15,91.0,77,19,79,100.0,68,smooth,5,human,1
7935,5,15,88.0,75,19,79,100.0,68,smooth,5,human,0
7936,0,24,70.0,58,37,75,100.0,68,smooth,10,human,-1
7937,1,27,31.0,28,37,75,100.0,68,smooth,10,human,3
7938,2,21,76.0,62,37,75,100.0,68,smooth,10,human,6
7939,3,20,77.0,63,37,75,100.0,68,smooth,10,human,1
7940,4,19,83.0,67,37,75,100.0,68,smooth,10,human,1
7941,5,18,87.0,70,37,75,100.0,68,smooth,10,human,1
7942,6,16,72.0,59,37,75,100.0,68,smooth,10,human,2
7943,7,17,84.0,68,37,75,100.0,68,smooth,10,human,1
7944,8,18,88.0,71,37,75,100.0,68,smooth,10,human,1
7945,9,18,88.0,71,37,75,100.0,68,smooth,10,human,0
7946,10,18,88.0,71,37,75,100.0,68,smooth,10,human,0
7947,0,20,51.0,41,5,71,100.0,68,smooth,5,human,-1
7948,1,12,66.0,52,5,71,100.0,68,smooth,5,human,8
7949,2,4,30.0,26,5,71,100.0,68,smooth,5,human,8
7950,3,16,93.0,71,5,71,100.0,68,smooth,5,human,12
7951,4,17,84.0,65,5,71,100.0,68,smooth,5,human,1
7952,5,15,100.0,76,5,71,100.0,68,smooth,5,human,2
7953,0,18,65.0,47,24,65,100.0,68,smooth,10,human,-1
7954,1,22,67.0,49,24,65,100.0,68,smooth,10,human,4
7955,2,26,55.0,41,24,65,100.0,68,smooth,10,human,4
7956,3,14,22.0,19,24,65,100.0,68,smooth,10,human,12
7957,4,8,100.0,70,24,65,100.0,68,smooth,10,human,6
7958,5,7,92.0,65,24,65,100.0,68,smooth,10,human,1
7959,6,9,92.0,65,24,65,100.0,68,smooth,10,human,2
7960,7,8,98.0,69,24,65,100.0,68,smooth,10,human,1
7961,8,8,101.0,71,24,65,100.0,68,smooth,10,human,0
7962,9,8,101.0,71,24,65,100.0,68,smooth,10,human,0
7963,10,8,101.0,71,24,65,100.0,68,smooth,10,human,0
7964,0,19,0.0,5,34,72,100.0,68,smooth,5,human,-1
7965,1,3,30.0,27,34,72,100.0,68,smooth,5,human,16
7966,2,24,85.0,66,34,72,100.0,68,smooth,5,human,21
7967,3,25,59.0,47,34,72,100.0,68,smooth,5,human,1
7968,4,23,91.0,71,34,72,100.0,68,smooth,5,human,2
7969,5,22,72.0,57,34,72,100.0,68,smooth,5,human,1
7970,0,6,84.0,62,38,68,100.0,68,smooth,10,human,-1
7971,1,5,93.0,68,38,68,100.0,68,smooth,10,human,1
7972,2,4,88.0,65,38,68,100.0,68,smooth,10,human,1
7973,3,3,66.0,50,38,68,100.0,68,smooth,10,human,1
7974,4,5,93.0,68,38,68,100.0,68,smooth,10,human,2
7975,5,5,92.0,68,38,68,100.0,68,smooth,10,human,0
7976,6,5,91.0,67,38,68,100.0,68,smooth,10,human,0
7977,7,5,92.0,68,38,68,100.0,68,smooth,10,human,0
7978,8,5,94.0,69,38,68,100.0,68,smooth,10,human,0
7979,9,5,94.0,69,38,68,100.0,68,smooth,10,human,0
7980,10,5,94.0,69,38,68,100.0,68,smooth,10,human,0
7981,0,12,34.0,31,4,75,100.0,68,smooth,5,human,-1
7982,1,5,68.0,56,4,75,100.0,68,smooth,5,human,7
7983,2,4,76.0,62,4,75,100.0,68,smooth,5,human,1
7984,3,3,87.0,70,4,75,100.0,68,smooth,5,human,1
7985,4,2,86.0,70,4,75,100.0,68,smooth,5,human,1
7986,5,2,85.0,69,4,75,100.0,68,smooth,5,human,0
7987,0,4,48.0,40,37,73,100.0,73,rough,5,human,2
7988,1,3,95.0,74,37,73,100.0,73,rough,5,human,1
7989,2,2,91.0,71,37,73,100.0,73,rough,5,human,1
7990,3,1,56.0,46,37,73,100.0,73,rough,5,human,1
7991,4,5,83.0,66,37,73,100.0,73,rough,5,human,4
7992,5,6,91.0,71,37,73,100.0,73,rough,5,human,1
7993,0,25,27.0,23,36,67,100.0,73,rough,10,human,-1
7994,1,15,77.0,57,36,67,100.0,73,rough,10,human,10
7995,2,15,76.0,56,36,67,100.0,73,rough,10,human,0
7996,3,14,46.0,36,36,67,100.0,73,rough,10,human,1
7997,4,16,86.0,63,36,67,100.0,73,rough,10,human,2
7998,5,16,85.0,62,36,67,100.0,73,rough,10,human,0
7999,6,17,88.0,64,36,67,100.0,73,rough,10,human,1
8000,7,17,87.0,63,36,67,100.0,73,rough,10,human,0
8001,8,18,101.0,73,36,67,100.0,73,rough,10,human,1
8002,9,18,100.0,72,36,67,100.0,73,rough,10,human,0
8003,10,18,99.0,71,36,67,100.0,73,rough,10,human,0
8004,0,10,73.0,51,19,63,100.0,73,rough,5,human,-1
8005,1,9,56.0,40,19,63,100.0,73,rough,5,human,1
8006,2,11,89.0,61,19,63,100.0,73,rough,5,human,2
8007,3,12,100.0,68,19,63,100.0,73,rough,5,human,1
8008,4,12,100.0,68,19,63,100.0,73,rough,5,human,0
8009,5,12,100.0,68,19,63,100.0,73,rough,5,human,0
8010,0,12,80.0,67,31,78,100.0,73,rough,10,human,-1
8011,1,13,71.0,60,31,78,100.0,73,rough,10,human,1
8012,2,11,46.0,41,31,78,100.0,73,rough,10,human,2
