,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,trials,x,z,kernel,environment,agent,grid,horizons,Edistance
9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,9042,0,3,3,29.28581753960772,10,rough,random,4,10,12
9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,9043,0,4,24,46.46813794740618,10,rough,random,4,10,21
9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,9044,0,5,9,96.3141049863385,10,rough,random,4,10,15
9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,9045,0,6,9,96.3141049863385,10,rough,random,4,10,0
9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,9046,0,7,18,0.0,10,rough,random,4,10,9
9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,9047,0,8,5,42.35682796501017,10,rough,random,4,10,13
9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,9048,0,9,12,44.25482142862455,10,rough,random,4,10,7
9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,0,10,17,14.93996640954031,10,rough,random,4,10,5
9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,9050,0,1,10,99.44976369171052,10,rough,random,5,10,-1
9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,9051,0,2,18,0.0,10,rough,random,5,10,8
9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,9052,0,3,11,53.89318183899125,10,rough,random,5,10,7
9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,9053,0,4,16,51.87488927640268,10,rough,random,5,10,5
9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,9054,0,5,7,39.34294520700327,10,rough,random,5,10,9
9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,9055,0,6,4,31.280889518157995,10,rough,random,5,10,3
9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,9056,0,7,19,37.61734089277076,10,rough,random,5,10,15
9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,9057,0,8,29,49.862210026639175,10,rough,random,5,10,10
9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,9058,0,9,0,37.55014855563438,10,rough,random,5,10,29
9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,9059,0,10,8,51.77452266633278,10,rough,random,5,10,8
9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,9060,0,1,21,40.21319459694285,10,rough,random,6,10,-1
9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,9061,0,2,0,37.55014855563438,10,rough,random,6,10,21
9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,9062,0,3,20,56.43425639533437,10,rough,random,6,10,20
9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,9063,0,4,13,55.617281832915765,10,rough,random,6,10,7
9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,9064,0,5,21,40.21319459694285,10,rough,random,6,10,8
9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,9065,0,6,27,54.94743037533733,10,rough,random,6,10,6
9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,9066,0,7,20,56.43425639533437,10,rough,random,6,10,7
9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,9067,0,8,11,53.89318183899125,10,rough,random,6,10,9
9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,9068,0,9,19,37.61734089277076,10,rough,random,6,10,8
9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,9069,0,10,28,33.867838913281545,10,rough,random,6,10,9
9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,9070,0,1,19,37.61734089277076,10,rough,random,7,10,-1
9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,9071,0,2,3,29.28581753960772,10,rough,random,7,10,16
9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,9072,0,3,1,10.154050575817257,10,rough,random,7,10,2
9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,9073,0,4,21,40.21319459694285,10,rough,random,7,10,20
9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,9074,0,5,1,10.154050575817257,10,rough,random,7,10,20
9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,9075,0,6,6,55.03685628711116,10,rough,random,7,10,5
9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,9076,0,7,25,15.50828034080701,10,rough,random,7,10,19
9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,9077,0,8,22,64.06820958143659,10,rough,random,7,10,3
9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,9078,0,9,27,54.94743037533733,10,rough,random,7,10,5
9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,9079,0,10,18,0.0,10,rough,random,7,10,9
9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,9080,0,1,9,96.3141049863385,10,rough,random,8,10,-1
9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,9081,0,2,25,15.50828034080701,10,rough,random,8,10,16
9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,9082,0,3,28,33.867838913281545,10,rough,random,8,10,3
9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,9083,0,4,27,54.94743037533733,10,rough,random,8,10,1
9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,9084,0,5,21,40.21319459694285,10,rough,random,8,10,6
9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,9085,0,6,16,51.87488927640268,10,rough,random,8,10,5
9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,9086,0,7,13,55.617281832915765,10,rough,random,8,10,3
9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,9087,0,8,15,100.0,10,rough,random,8,10,2
9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,9088,0,9,27,54.94743037533733,10,rough,random,8,10,12
9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,9089,0,10,21,40.21319459694285,10,rough,random,8,10,6
9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,9090,0,1,24,46.46813794740618,10,rough,random,9,10,-1
9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,9091,0,2,8,51.77452266633278,10,rough,random,9,10,16
9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,9092,0,3,29,49.862210026639175,10,rough,random,9,10,21
9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,9093,0,4,19,37.61734089277076,10,rough,random,9,10,10
9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,9094,0,5,0,37.55014855563438,10,rough,random,9,10,19
9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,9095,0,6,4,31.280889518157995,10,rough,random,9,10,4
9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,0,7,17,14.93996640954031,10,rough,random,9,10,13
9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,9097,0,8,22,64.06820958143659,10,rough,random,9,10,5
9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,9098,0,9,13,55.617281832915765,10,rough,random,9,10,9
9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,9099,0,10,16,51.87488927640268,10,rough,random,9,10,3
9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,0,1,9,47.30356284276829,11,rough,random,0,10,-1
9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,9101,0,2,25,43.58875356741389,11,rough,random,0,10,16
9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,9102,0,3,8,34.15178539738536,11,rough,random,0,10,17
9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,9103,0,4,11,0.0,11,rough,random,0,10,3
9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,9104,0,5,21,100.0,11,rough,random,0,10,10
9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,9105,0,6,18,23.598387903613503,11,rough,random,0,10,3
9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,9106,0,7,29,77.62695537080334,11,rough,random,0,10,11
9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,9107,0,8,12,25.78061058561713,11,rough,random,0,10,17
9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,9108,0,9,8,34.15178539738536,11,rough,random,0,10,4
9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,9109,0,10,5,96.13468752428588,11,rough,random,0,10,3
9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,9110,0,1,18,23.598387903613503,11,rough,random,1,10,-1
9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,9111,0,2,11,0.0,11,rough,random,1,10,7
9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,9112,0,3,19,34.49937959943588,11,rough,random,1,10,8
9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,9113,0,4,11,0.0,11,rough,random,1,10,8
9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,9114,0,5,0,1.8301264694195991,11,rough,random,1,10,11
9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,9115,0,6,22,90.42537794871028,11,rough,random,1,10,22
9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,9116,0,7,26,28.58149382144648,11,rough,random,1,10,4
9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,9117,0,8,9,47.30356284276829,11,rough,random,1,10,17
9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,9118,0,9,19,34.49937959943588,11,rough,random,1,10,10
9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,9119,0,10,4,70.13696425114325,11,rough,random,1,10,15
9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,0,1,20,62.66453393296296,11,rough,random,2,10,-1
9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,9121,0,2,5,96.13468752428588,11,rough,random,2,10,15
9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,9122,0,3,15,55.51072493519489,11,rough,random,2,10,10
9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,9123,0,4,13,23.80157631825693,11,rough,random,2,10,2
9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,9124,0,5,8,34.15178539738536,11,rough,random,2,10,5
9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,9125,0,6,7,32.70871528634166,11,rough,random,2,10,1
9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,9126,0,7,23,54.03152451819,11,rough,random,2,10,16
9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,9127,0,8,27,44.01714004906193,11,rough,random,2,10,4
9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,9128,0,9,22,90.42537794871028,11,rough,random,2,10,5
9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,9129,0,10,1,22.27087327018036,11,rough,random,2,10,21
9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,9130,0,1,11,0.0,11,rough,random,3,10,-1
9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,9131,0,2,12,25.78061058561713,11,rough,random,3,10,1
9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,9132,0,3,19,34.49937959943588,11,rough,random,3,10,7
9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,9133,0,4,6,58.18640996432024,11,rough,random,3,10,13
9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,9134,0,5,2,47.9163023708673,11,rough,random,3,10,4
9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,9135,0,6,20,62.66453393296296,11,rough,random,3,10,18
9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,9136,0,7,17,17.212086693080288,11,rough,random,3,10,3
9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,9137,0,8,9,47.30356284276829,11,rough,random,3,10,8
9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,9138,0,9,4,70.13696425114325,11,rough,random,3,10,5
9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,9139,0,10,7,32.70871528634166,11,rough,random,3,10,3
9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,9140,0,1,10,22.333136842948004,11,rough,random,4,10,-1
9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,9141,0,2,25,43.58875356741389,11,rough,random,4,10,15
9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,9142,0,3,19,34.49937959943588,11,rough,random,4,10,6
9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,9143,0,4,14,35.11958393596951,11,rough,random,4,10,5
9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,9144,0,5,28,75.13922539899038,11,rough,random,4,10,14
9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,0,6,24,44.992960032349,11,rough,random,4,10,4
9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,9146,0,7,1,22.27087327018036,11,rough,random,4,10,23
9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,9147,0,8,12,25.78061058561713,11,rough,random,4,10,11
9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,9148,0,9,18,23.598387903613503,11,rough,random,4,10,6
9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,9149,0,10,25,43.58875356741389,11,rough,random,4,10,7
