,trials,x,z,z_scaled,kernel,globalmax,t,id,environment,Unnamed: 0.1,horizons,agent,Edistance
2148,2,15,60.98707450014589,39,13,66,0.2,88,rough,2.0,5.0,per_gpt,2
2149,3,16,51.13021142354829,34,13,66,0.2,88,rough,3.0,5.0,per_gpt,1
2150,4,12,54.873846046833386,36,13,66,0.2,88,rough,4.0,5.0,per_gpt,4
2151,5,11,39.74357194767751,27,13,66,0.2,88,rough,5.0,5.0,per_gpt,1
2152,0,28,50.471578410075836,35,2,72,0.4,89,rough,0.0,5.0,per_gpt,-1
2153,1,27,46.24724616134172,33,2,72,0.4,89,rough,1.0,5.0,per_gpt,1
2154,2,29,41.348164465673186,31,2,72,0.4,89,rough,2.0,5.0,per_gpt,2
2155,3,30,54.26981603114386,38,2,72,0.4,89,rough,3.0,5.0,per_gpt,1
2156,4,26,63.539548436390916,44,2,72,0.4,89,rough,4.0,5.0,per_gpt,4
2157,5,25,63.14817855314118,49,2,72,0.4,89,rough,5.0,5.0,per_gpt,1
2158,0,22,36.05261036572353,26,30,67,0.4,8,rough,0.0,10.0,per_gpt,-1
2159,1,23,12.61732068113072,9,30,67,0.4,8,rough,1.0,10.0,per_gpt,1
2160,2,21,57.699698724975015,39,30,67,0.4,8,rough,2.0,10.0,per_gpt,2
2161,3,20,44.59701866343787,30,30,67,0.4,8,rough,3.0,10.0,per_gpt,1
2162,4,19,30.44167031324064,19,30,67,0.4,8,rough,4.0,10.0,per_gpt,1
2163,5,21,57.699698724975015,37,30,67,0.4,8,rough,5.0,10.0,per_gpt,2
2164,6,24,57.863833782499306,38,30,67,0.4,8,rough,6.0,10.0,per_gpt,3
2165,7,25,100.0,68,30,67,0.4,8,rough,7.0,10.0,per_gpt,1
2166,8,26,51.20680434009408,35,30,67,0.4,8,rough,8.0,10.0,per_gpt,1
2167,9,25,100.0,68,30,67,0.4,8,rough,9.0,10.0,per_gpt,1
2168,10,24,57.863833782499306,38,30,67,0.4,8,rough,10.0,10.0,per_gpt,1
2169,0,12,67.47111689714541,46,8,68,0.6,90,rough,0.0,5.0,per_gpt,-1
2170,1,13,62.42994293834844,42,8,68,0.6,90,rough,1.0,5.0,per_gpt,1
2171,2,14,45.6664753828438,30,8,68,0.6,90,rough,2.0,5.0,per_gpt,1
2172,3,11,64.59187672257227,42,8,68,0.6,90,rough,3.0,5.0,per_gpt,3
2173,4,10,41.71034473984963,30,8,68,0.6,90,rough,4.0,5.0,per_gpt,1
2174,5,15,28.64179026369994,21,8,68,0.6,90,rough,5.0,5.0,per_gpt,5
2175,0,18,60.048151597398636,45,5,74,0.8,91,rough,0.0,5.0,per_gpt,-1
2176,1,17,49.36618876172163,36,5,74,0.8,91,rough,1.0,5.0,per_gpt,1
2177,2,19,58.356552241477175,43,5,74,0.8,91,rough,2.0,5.0,per_gpt,2
2178,3,20,76.69492119463357,56,5,74,0.8,91,rough,3.0,5.0,per_gpt,1
2179,4,16,61.30761390307791,46,5,74,0.8,91,rough,4.0,5.0,per_gpt,4
2180,5,21,65.33633979104735,49,5,74,0.8,91,rough,5.0,5.0,per_gpt,5
2181,0,4,79.05066427240655,58,9,70,0.0,92,rough,0.0,5.0,per_gpt,-1
2182,1,5,92.57797919756221,65,9,70,0.0,92,rough,1.0,5.0,per_gpt,1
2183,2,6,73.16410841665079,50,9,70,0.0,92,rough,2.0,5.0,per_gpt,1
2184,3,5,92.57797919756221,66,9,70,0.0,92,rough,3.0,5.0,per_gpt,1
2185,4,4,79.05066427240655,57,9,70,0.0,92,rough,4.0,5.0,per_gpt,1
2186,5,5,92.57797919756221,66,9,70,0.0,92,rough,5.0,5.0,per_gpt,1
2187,0,30,39.60173404653874,27,39,71,0.2,93,rough,0.0,5.0,per_gpt,-1
2188,1,29,24.74996645945452,20,39,71,0.2,93,rough,1.0,5.0,per_gpt,1
2189,2,28,48.98029578623707,36,39,71,0.2,93,rough,2.0,5.0,per_gpt,1
2190,3,27,70.89349803742489,50,39,71,0.2,93,rough,3.0,5.0,per_gpt,1
2191,4,26,64.40316899953508,45,39,71,0.2,93,rough,4.0,5.0,per_gpt,1
2192,5,25,32.36147808661719,23,39,71,0.2,93,rough,5.0,5.0,per_gpt,1
2193,0,26,20.30339667405357,16,24,76,0.4,94,rough,0.0,5.0,per_gpt,-1
2194,1,25,56.51360858737373,43,24,76,0.4,94,rough,1.0,5.0,per_gpt,1
2195,2,24,44.88198883408545,36,24,76,0.4,94,rough,2.0,5.0,per_gpt,1
2196,3,23,38.05793336553745,28,24,76,0.4,94,rough,3.0,5.0,per_gpt,1
2197,4,22,60.602924989735186,47,24,76,0.4,94,rough,4.0,5.0,per_gpt,1
2198,5,21,77.37447277489935,59,24,76,0.4,94,rough,5.0,5.0,per_gpt,1
2199,0,21,29.52536112595885,19,27,67,0.6,95,rough,0.0,5.0,per_gpt,-1
2200,1,22,18.72925157919898,13,27,67,0.6,95,rough,1.0,5.0,per_gpt,1
2201,2,23,19.18006771076063,11,27,67,0.6,95,rough,2.0,5.0,per_gpt,1
2202,3,20,79.95467053596134,53,27,67,0.6,95,rough,3.0,5.0,per_gpt,3
2203,4,19,83.7687101803423,55,27,67,0.6,95,rough,4.0,5.0,per_gpt,1
2204,5,18,100.0,68,27,67,0.6,95,rough,5.0,5.0,per_gpt,1
2205,0,23,90.42537794871029,63,11,69,0.8,96,rough,0.0,5.0,per_gpt,-1
2206,1,22,100.0,68,11,69,0.8,96,rough,1.0,5.0,per_gpt,1
2207,2,24,54.03152451819,38,11,69,0.8,96,rough,2.0,5.0,per_gpt,2
2208,3,25,44.992960032348996,30,11,69,0.8,96,rough,3.0,5.0,per_gpt,1
2209,4,21,62.66453393296296,44,11,69,0.8,96,rough,4.0,5.0,per_gpt,4
2210,5,26,43.58875356741389,30,11,69,0.8,96,rough,5.0,5.0,per_gpt,5
2211,0,18,23.23188442879064,16,28,70,0.0,97,rough,0.0,5.0,per_gpt,-1
2212,1,19,63.6846270253349,44,28,70,0.0,97,rough,1.0,5.0,per_gpt,1
2213,2,20,96.52127306083894,69,28,70,0.0,97,rough,2.0,5.0,per_gpt,1
2214,3,21,100.0,71,28,70,0.0,97,rough,3.0,5.0,per_gpt,1
2215,4,22,73.02456119046754,51,28,70,0.0,97,rough,4.0,5.0,per_gpt,1
2216,5,23,42.64702750244219,29,28,70,0.0,97,rough,5.0,5.0,per_gpt,1
2217,0,4,64.03648939946942,46,23,71,0.2,98,rough,0.0,5.0,per_gpt,-1
2218,1,5,50.76397231616214,37,23,71,0.2,98,rough,1.0,5.0,per_gpt,1
2219,2,3,59.25484781799233,41,23,71,0.2,98,rough,2.0,5.0,per_gpt,2
2220,3,6,67.2823629937803,49,23,71,0.2,98,rough,3.0,5.0,per_gpt,3
2221,4,7,51.69768169239033,37,23,71,0.2,98,rough,4.0,5.0,per_gpt,1
2222,5,2,64.96673673057288,46,23,71,0.2,98,rough,5.0,5.0,per_gpt,5
2223,0,12,19.835641932627297,15,2,79,0.4,99,rough,0.0,5.0,per_gpt,-1
2224,1,13,21.16313725388813,17,2,79,0.4,99,rough,1.0,5.0,per_gpt,1
2225,2,14,43.91863696387141,36,2,79,0.4,99,rough,2.0,5.0,per_gpt,1
2226,3,15,16.64267257355245,13,2,79,0.4,99,rough,3.0,5.0,per_gpt,1
2227,4,14,43.91863696387141,35,2,79,0.4,99,rough,4.0,5.0,per_gpt,1
2228,5,14,43.91863696387141,36,2,79,0.4,99,rough,5.0,5.0,per_gpt,0
2229,0,23,53.907193151718744,42,23,80,0.0,9,rough,0.0,10.0,per_gpt,-1
2230,1,22,54.29699720482415,42,23,80,0.0,9,rough,1.0,10.0,per_gpt,1
2231,2,24,70.46905508594735,57,23,80,0.0,9,rough,2.0,10.0,per_gpt,2
2232,3,25,100.0,81,23,80,0.0,9,rough,3.0,10.0,per_gpt,1
2233,4,26,94.18013116297989,76,23,80,0.0,9,rough,4.0,10.0,per_gpt,1
2234,5,21,54.22109204680851,43,23,80,0.0,9,rough,5.0,10.0,per_gpt,5
2235,6,20,45.394831988774634,36,23,80,0.0,9,rough,6.0,10.0,per_gpt,1
2236,7,19,50.397917835038555,41,23,80,0.0,9,rough,7.0,10.0,per_gpt,1
2237,8,25,100.0,80,23,80,0.0,9,rough,8.0,10.0,per_gpt,6
2238,9,24,70.46905508594735,58,23,80,0.0,9,rough,9.0,10.0,per_gpt,1
2239,10,25,100.0,79,23,80,0.0,9,rough,10.0,10.0,per_gpt,1
